Bevölkerung nach Gemeindebezirken seit 2002 – ausländische Herkunft;;;;;;;;;;;;;;;;;;;;;;;
Gemeindebezirk;Bevölkerungsstand zum Stichtag 1. 1.;;;;;;;;;;;;;;;;;;;;;;
15. Rudolfsheim-Fünfhaus;28550;29177,0;29873,0;30794,0;31880,0;32031,0;32346,0;32753,0;33135,0;33793,0;34080,0;35621,0;36940,0;38680,0;40890,0;41918,0;42365,0;41516,0;41191,0;40902,0;40901,0;41969,0;42881,0
16. Ottakring;30953;31950,0;32526,0;34609,0;36042,0;36330,0;36988,0;37549,0;38104,0;38514,0;39266,0;40789,0;42275,0;44317,0;46403,0;48224,0;49075,0;48914,0;48897,0;48810,0;48938,0;50861,0;51824,0
17. Hernals;16508;16860,0;17424,0;18346,0;19214,0;19319,0;19285,0;19350,0;19303,0;19435,0;19836,0;20561,0;21450,0;22534,0;23478,0;24488,0;25120,0;25170,0;25223,0;24963,0;24786,0;25316,0;26130,0
18. Währing;12549;12863,0;13170,0;13689,0;14116,0;14314,0;14579,0;14778,0;14838,0;14799,0;15014,0;15611,0;16004,0;16792,0;17913,0;18424,0;18932,0;18770,0;18861,0;18773,0;18590,0;19584,0;19868,0
19. Döbling;15081;15691,0;16093,0;16590,0;17182,0;17741,0;18139,0;18379,0;18596,0;19068,0;19501,0;20119,0;20766,0;21729,0;23609,0;24613,0;25266,0;25916,0;26511,0;26853,0;27340,0;29682,0;30091,0
20. Brigittenau;27266;29097,0;30039,0;31452,0;32537,0;32982,0;33180,0;33869,0;34485,0;35568,0;36250,0;37426,0;38387,0;40144,0;41174,0;42781,0;43734,0;43660,0;44273,0;44158,0;44293,0;46470,0;48274,0
21. Floridsdorf;22811;24594,0;26058,0;27376,0;28880,0;29870,0;31252,0;32414,0;33550,0;35031,0;36780,0;38818,0;41215,0;43835,0;47558,0;50463,0;54100,0;56817,0;59325,0;63991,0;67678,0;73062,0;76622,0
22. Donaustadt;24379;25679,0;27060,0;28619,0;30047,0;31440,0;32742,0;34013,0;35475,0;36996,0;38995,0;41095,0;43511,0;46483,0;51069,0;54128,0;56818,0;60188,0;63691,0;66667,0;70556,0;77802,0;84472,0
23. Liesing;13804;14458,0;15064,0;15674,0;16427,0;16972,0;17666,0;18427,0;18949,0;19668,0;20520,0;21345,0;22295,0;23347,0;24939,0;26957,0;28932,0;30753,0;33530,0;34937,0;37397,0;39982,0;42604,0
Quelle: Statistik Austria – Statistik des Bevölkerungsstandes und Berechnung Stadt Wien Wirtschaft, Arbeit und Statistik.;;;;;;;;;;;;;;;;;;;;;;;
