Gesamtwegzüge nach Gemeindebezirken seit 2002;;;;;;;;;;;;;;;;;;;;;
Gemeindebezirk;Berichtsjahr;;;;;;;;;;;;;;;;;;;;
;2002;2003,0;2004,0;2005,0;2006,0;2007,0;2008,0;2009,0;2010,0;2011,0;2012,0;2013,0;2014,0;2015,0;2016,0;2017,0;2018,0;2019,0;2020,0;2021,0;2022,0
Wien (1);47731;52709,0;56478,0;55202,0;58463,0;59598,0;62405,0;65081,0;66464,0;68653,0;68127,0;71323,0;73446,0;76053,0;82629,0;82135,0;82856,0;81359,0;74969,0;78492,0;85192,0
1. Innere Stadt;1577;1561,0;1621,0;1536,0;1608,0;1625,0;1846,0;1703,0;1843,0;1753,0;1697,0;1853,0;1795,0;1760,0;1869,0;1815,0;1869,0;1932,0;1894,0;1877,0;2349,0
2. Leopoldstadt;8706;9369,0;10326,0;10324,0;11151,0;11832,0;11804,0;12680,0;13046,0;12991,0;13780,0;11982,0;12976,0;13838,0;14242,0;14466,0;14362,0;13924,0;13499,0;13383,0;14291,0
3. Landstraße;8047;7802,0;9040,0;9027,0;8793,0;9213,0;8674,0;9073,0;8737,0;9272,0;9372,0;9610,0;9708,0;11619,0;12431,0;11601,0;11631,0;11904,0;11191,0;11751,0;12522,0
4. Wieden;2747;3015,0;3252,0;3052,0;3287,0;3288,0;3457,0;3573,0;3659,0;3807,0;4068,0;4056,0;4186,0;4614,0;5214,0;5159,0;5421,0;5243,0;5168,0;5083,0;5680,0
5. Margareten;5764;6091,0;6659,0;6857,0;7062,0;6936,0;7327,0;7039,0;7058,0;7495,0;7515,0;7656,0;8005,0;8530,0;8703,0;8886,0;8903,0;8517,0;8276,0;8226,0;8747,0
6. Mariahilf;3234;3485,0;3656,0;3652,0;3893,0;4149,0;4200,0;4273,0;4593,0;4165,0;4196,0;4470,0;4722,0;5038,0;5063,0;4987,0;5389,0;5439,0;5261,0;5126,0;5345,0
7. Neubau;3457;3482,0;3605,0;3473,0;4404,0;3816,0;4083,0;4056,0;4247,0;4266,0;4193,0;4187,0;4342,0;4532,0;5190,0;4895,0;4958,0;4971,0;4705,0;4702,0;5132,0
8. Josefstadt;2974;4380,0;4557,0;4683,0;4498,0;4650,0;4542,0;4986,0;5198,0;5002,0;4897,0;5197,0;5669,0;5913,0;5963,0;6487,0;6353,0;6131,0;5431,0;5070,0;5219,0
9. Alsergrund;4885;5453,0;6149,0;6291,0;6494,0;6229,0;6401,0;6448,0;6650,0;6676,0;6785,0;7009,0;7048,0;9156,0;8934,0;8464,0;7950,0;7606,0;6836,0;7365,0;9174,0
10. Favoriten;11046;11805,0;12482,0;12781,0;13457,0;13724,0;13788,0;14038,0;14025,0;14751,0;15998,0;18073,0;18517,0;18847,0;20600,0;21552,0;21178,0;21317,0;19234,0;21415,0;22693,0
11. Simmering;5424;6176,0;6803,0;7254,0;7129,0;6770,0;6877,0;7636,0;7471,0;7772,0;7622,0;7704,0;7964,0;8876,0;8867,0;8868,0;9098,0;9202,0;8719,0;8837,0;9570,0
12. Meidling;7506;7062,0;8068,0;8813,0;8626,0;8605,0;8681,0;8972,0;9008,0;9299,0;9802,0;9581,0;10136,0;11107,0;11810,0;12326,0;12616,0;12729,0;11452,0;11582,0;12612,0
13. Hietzing;3226;3387,0;3184,0;3526,0;3570,0;3593,0;3703,0;3640,0;3817,0;3965,0;3906,0;3898,0;4069,0;4469,0;5216,0;5360,0;5122,0;4608,0;4440,0;4362,0;4728,0
14. Penzing;5940;6618,0;6685,0;6950,0;6826,0;7026,0;7296,0;7254,0;7430,0;7473,0;7740,0;8082,0;8072,0;8693,0;9552,0;10119,0;9693,0;9488,0;9029,0;9098,0;9986,0
15. Rudolfsheim-Fünfhaus;9062;9447,0;9742,0;9824,0;9700,0;9776,0;9497,0;9971,0;10231,0;10842,0;10842,0;11450,0;11927,0;13043,0;14119,0;14039,0;14062,0;13758,0;11938,0;12019,0;12720,0
16. Ottakring;8334;9217,0;9708,0;10562,0;10661,0;10778,0;10875,0;10862,0;10889,0;11080,0;11307,0;11926,0;12312,0;13263,0;13863,0;14482,0;14553,0;14321,0;12897,0;13135,0;14108,0
17. Hernals;5453;5742,0;6330,0;6371,0;6385,0;6619,0;6537,0;6685,0;6676,0;6924,0;7111,0;7330,0;7475,0;8213,0;8122,0;8271,0;8541,0;8239,0;7727,0;7785,0;8071,0
18. Währing;4455;4573,0;5043,0;5165,0;5269,0;5259,0;5451,0;5324,0;5655,0;5648,0;5562,0;5750,0;5700,0;5957,0;6736,0;6333,0;6431,0;6551,0;6022,0;6195,0;6589,0
19. Döbling;4646;4531,0;4965,0;5100,0;5089,0;5411,0;5897,0;5479,0;5741,0;5953,0;6164,0;6584,0;6194,0;6495,0;7153,0;7482,0;7334,0;7285,0;7009,0;6992,0;7945,0
20. Brigittenau;7675;9004,0;9349,0;9530,0;9051,0;9523,0;9182,0;9395,0;9371,0;9744,0;10082,0;10699,0;10337,0;11435,0;11498,0;12239,0;12307,0;11678,0;11194,0;11145,0;12409,0
21. Floridsdorf;7143;7752,0;8394,0;8434,0;8595,0;8684,0;8661,0;8777,0;8883,0;9218,0;9771,0;9496,0;10018,0;10793,0;11967,0;12028,0;12218,0;12646,0;11405,0;11874,0;13498,0
