Gesamtzuzüge nach Gemeindebezirken seit 2002;;;;;;;;;;;;;;;;;;;;;
Gemeindebezirk;Berichtsjahr;;;;;;;;;;;;;;;;;;;;
;2002;2003,0;2004,0;2005,0;2006,0;2007,0;2008,0;2009,0;2010,0;2011,0;2012,0;2013,0;2014,0;2015,0;2016,0;2017,0;2018,0;2019,0;2020,0;2021,0;2022,0
Wien (1);69219;69803,0;76136,0;72383,0;65235,0;70407,0;69850,0;73959,0;77441,0;80474,0;90441,0;94034,0;100138,0;115238,0;104906,0;98926,0;88535,0;91246,0;83810,0;88073,0;134839,0
1. Innere Stadt;1552;1447,0;1567,0;1555,0;1521,0;1585,0;1557,0;1652,0;1756,0;1693,0;1710,0;1762,0;2031,0;1880,0;1956,0;1849,0;1786,0;1703,0;1780,0;1754,0;3344,0
2. Leopoldstadt;9570;10047,0;10587,0;10817,0;12008,0;12185,0;12036,0;13506,0;13369,0;14063,0;13928,0;14459,0;14719,0;15013,0;15591,0;14728,0;13571,0;14637,0;12881,0;12769,0;17893,0
3. Landstraße;8189;8583,0;9778,0;9285,0;8483,0;8576,0;8521,0;9132,0;9524,0;9795,0;10178,0;10440,0;11186,0;13144,0;12624,0;11973,0;12448,0;11738,0;12750,0;12064,0;15509,0
4. Wieden;3202;3083,0;3403,0;3585,0;3335,0;3437,0;3543,0;3575,0;3861,0;3960,0;4335,0;4483,0;4402,0;5649,0;5432,0;5397,0;5386,0;5126,0;5053,0;5004,0;6373,0
5. Margareten;6338;6661,0;7293,0;7260,0;6724,0;7007,0;7073,0;6961,0;7285,0;7120,0;7852,0;8004,0;8494,0;8990,0;8882,0;8967,0;8555,0;8104,0;7503,0;7547,0;10018,0
6. Mariahilf;3510;3553,0;3745,0;3980,0;3968,0;4108,0;3940,0;4407,0;4558,0;4210,0;4910,0;4963,0;5056,0;5674,0;5228,0;5196,0;5158,0;5250,0;4933,0;4786,0;5835,0
7. Neubau;3485;3487,0;3659,0;4655,0;3856,0;3872,0;3859,0;4227,0;4198,0;4201,0;4335,0;4622,0;4776,0;5119,0;5273,0;5037,0;4749,0;4556,0;4377,0;4303,0;5370,0
8. Josefstadt;3892;4521,0;4737,0;4596,0;4462,0;4733,0;4449,0;4754,0;5124,0;5130,0;5229,0;5497,0;5861,0;6375,0;6370,0;6551,0;6145,0;5650,0;4842,0;4913,0;5741,0
9. Alsergrund;4933;5990,0;6700,0;6018,0;6354,0;6547,0;6025,0;6640,0;6629,0;6726,0;7271,0;7461,0;7274,0;11297,0;8426,0;8236,0;7322,0;7409,0;6727,0;6890,0;10013,0
10. Favoriten;14592;14541,0;16868,0;16108,0;15258,0;15365,0;15778,0;15316,0;15448,0;16220,0;19892,0;21488,0;21094,0;23339,0;23070,0;24735,0;22767,0;23604,0;22093,0;22652,0;28328,0
11. Simmering;6848;6788,0;7467,0;7181,0;7050,0;9594,0;8691,0;8836,0;8075,0;8213,0;8402,0;8635,0;9366,0;10743,0;11300,0;9689,0;10297,0;10193,0;9005,0;9563,0;12233,0
12. Meidling;8834;9018,0;9108,0;9536,0;9226,0;9361,0;9757,0;9387,0;9543,0;9710,0;10804,0;10765,0;11345,0;12833,0;13329,0;13855,0;12565,0;12028,0;11459,0;12511,0;14966,0
13. Hietzing;4048;3861,0;3971,0;3940,0;3863,0;3797,0;3966,0;3992,0;4099,0;3965,0;4350,0;4566,0;5106,0;6272,0;5651,0;5583,0;4870,0;4965,0;4523,0;4665,0;6568,0
14. Penzing;7124;7142,0;7980,0;8084,0;7336,0;7592,0;7642,0;7448,0;7942,0;7994,0;9057,0;9346,0;9671,0;10916,0;10158,0;10397,0;9873,0;10095,0;8796,0;8818,0;13871,0
15. Rudolfsheim-Fünfhaus;9413;10060,0;10125,0;10268,0;9392,0;9756,0;9577,0;10006,0;10620,0;10763,0;12543,0;12321,0;13078,0;14668,0;14359,0;13754,0;12519,0;12684,0;11208,0;11529,0;13185,0
16. Ottakring;9476;9819,0;11604,0;12046,0;10454,0;10962,0;10962,0;10942,0;10800,0;11530,0;12902,0;13132,0;13570,0;14714,0;15098,0;14328,0;13354,0;13323,0;12153,0;12250,0;14849,0
17. Hernals;6021;6513,0;7255,0;7324,0;6396,0;6478,0;6207,0;6597,0;6522,0;7063,0;7847,0;8033,0;8473,0;8692,0;8715,0;8361,0;8059,0;7767,0;7040,0;7201,0;8063,0
18. Währing;4904;5063,0;5553,0;5523,0;5304,0;5352,0;5535,0;5315,0;5491,0;5597,0;6097,0;5897,0;6360,0;6955,0;7448,0;6712,0;6234,0;6423,0;5807,0;5753,0;7224,0
19. Döbling;5617;5223,0;5677,0;5866,0;5817,0;5943,0;6036,0;5845,0;6246,0;6550,0;6886,0;7233,0;7189,0;8302,0;7840,0;8216,0;7921,0;8508,0;7394,0;7409,0;10081,0
20. Brigittenau;9434;9460,0;10335,0;9688,0;9151,0;9277,0;9254,0;9275,0;9944,0;9810,0;10444,0;10735,0;11259,0;11400,0;12188,0;12252,0;11405,0;11279,0;10063,0;10343,0;13557,0
21. Floridsdorf;9267;9687,0;9435,0;10018,0;9318,0;10105,0;9441,0;9969,0;10391,0;11291,0;11920,0;11757,0;12690,0;14799,0;14366,0;15634,0;14690,0;14541,0;17072,0;15808,0;18814,0
22. Donaustadt;8632;9139,0;9363,0;9370,0;9528,0;9693,0;9662,0;10237,0;10393,0;11372,0;11453,0;11573,0;13541,0;16985,0;14598,0;14135,0;15193,0;15761,0;15413,0;16407,0;22041,0
23. Liesing;5415;5369,0;5875,0;6545,0;6260,0;6268,0;5981,0;6009,0;6322,0;6582,0;6564,0;6719,0;6768,0;7806,0;9574,0;9859,0;9350,0;10838,0;8299,0;10375,0;10563,0
Quelle: Statistik Austria – Wanderungsstatistik und Berechnung MA 23.;;;;;;;;;;;;;;;;;;;;;
(1) Summe ohne Wanderungsfälle zwischen den Gemeindebezirken.;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
