Bruttoinlandsverbrauch in Wien nach Energieträgern seit 2014;;;;;;;;
Energieträger;Berichtsjahr;;;;;;;
;2014;2015,0;2016,0;2017,0;2018,0;2019,0;2020;2021,0
;Terajoule;;;;;;;
Energieverbrauch;141791,82887082585;149770,38044348964;152810,3499862308;155953,4676208527;152469,83272271577;152975,1089620155;143858,51662487883;149281,11712428322
Kohle;40,50176792094554;8,246213370005036;9,272943818008304;11,565774401470701;10,208855096771966;12,213773414350793;10,838291401218518;8,606364856402967
Koks;4,205166661653096;3,6478869748124954;4,848224400002819;4,133465720235649;3,0549706541435797;6,396113582214242;6,796022546505043;2,9612013595010684
Übrige Energieträger;36,296601259292444;4,59832639519254;4,424719418005485;7,432308681235052;7,153884442628387;5,817659832136552;4,042268854713475;5,645163496901899
Erdöl;46851,97883245583;49717,96659540316;52693,42753830923;52177,96490552636;50026,72758552629;49556,93825115453;43885,453971572155;46859,64007419448
Benzin;10072,382260146396;10038,678679818362;9801,211955209146;9613,538885927494;9903,017726421682;9859,787663635625;8175,350200354405;8626,373760632234
Diesel;32973,475001419916;33647,96156278639;35437,9561790522;36630,77122562868;36448,10817672555;36660,370751656876;32501,31992367758;33474,69910828214
Flüssiggas;712,0198373712276;550,0179567168574;448,0948509117902;398,82153377493324;339,11676649573377;140,18851858857218;137,01647255750905;98,1224978396697
Gasöl für Heizzwecke;2178,1674540457075;3156,730731695391;2954,6963085047178;3028,0951766597464;2813,1779317409914;2451,127403444132;2599,9416602827473;3906,0241723227196
Heizöl;809,7168248213671;2214,842080354946;3930,7286541261196;2390,629723762204;399,00594939926833;295,8310596785181;358,70075474003403;635,1404370762784
Übrige Energieträger;106,21745465121785;109,7355840312157;120,73959050526173;116,10835977329407;124,30103474306088;295,5;339,4;
Naturgas;53800,40525620255;59287,059496174916;60601,14817222414;66147,95310149172;65557,52897379009;71300,42588339509;69302,15692545044;69704,05571224393
Erneuerbare Energieträger;14667,109525556765;16076,712489450714;15991,389154417528;15583,359749987689;15180,11012834328;14792,768091951346;14498,487677981133;15654,17158776819
Biogene Brenn- und Treibstoffe;9171,468717241258;10825,374286332984;10333,551084509385;10110,16505567483;10025,235376266313;9051,367021931495;8726,329297235861;9116,960794186374
Brennholz;1017,9495885152942;858,4671602103699;907,3978496708712;742,6787897627648;695,8703861764175;622,0510128571938;653,4042098148254;749,0027824477237
Wasserkraft;3822,8536251904375;3724,661534426577;4074,2426577464644;4073,9481605983988;3704,097447161357;4038,540375152062;3928,951818;3917,40312095629
Übrige Energieträger;654,8375946097767;668,2095084807825;676,1975624908064;656,5677439516949;754,9069187391924;1080,8096820105948;1189,8023529304464;1870,8048901778038
Brennbare Abfälle;5806,995835829761;6006,650531063406;6491,3509449631565;6419,312011045572;6158,210420366753;6037,607769621833;5992,216773050207;6029,649845256238
Fernwärme;2050,956;2880,4608;2762,3808;2870,7912;2306,9124;2454,8831999999998;2387,178;2327,09256
Elektrische Energie;18573,881652859982;15793,284318027476;14261,380432498752;12742,520878399886;13230,134359592574;8820,27199247841;7782,184985423707;8697,900979963963
Quelle: Statistik Austria – Energiestatistik (Revision 2021).;;;;;;;;
;;;;;;;;
;;;;;;;;
