Energetischer Endverbrauch in Wien nach Energieträgern und Verbrauchsgruppen 2021;;;;;;;;
Energieträger;Insgesamt;Energetischer Endverbrauch – darunter verbraucht für/durch…;;;;;;
;;Raumklima und Warmwasser;Prozesswärme <200 °C;Prozesswärme >200 °C;Standmotoren;Verkehr;Beleuchtung und EDV;Elektrochemie
;Terajoule;;;;;;;
Energetischer Endverbrauch;132225,97300462794;61372,801168796774;2209,7568894069964;6614,6196351488625;9629,463093811657;45880,054856829105;6517,439520493676;1,8378401408266023
Steinkohle;1,7859501057386715;1,5162628638289029;–;–;–;0,26968724190976867;–;–
Braunkohle;3,8525949132984985;3,8525949132984985;–;–;–;–;–;–
Koks;2,9612013595010684;2,960987854666583;–;0,000213504834485345;–;–;–;–
Petrolkoks;–;–;–;0;–;–;–;–
Heizöl;275,94247132377626;217,8928613911268;30,815631485445266;15,560635436032758;11,673343011171422;–;–;–
Gasöl für Heizzwecke;3028,647011713799;2945,172481685093;34,776796717305274;48,69773331140115;–;–;–;–
Diesel;33474,69910828214;–;0,012065852848323722;0,5046323892662486;1372,9100906908918;32101,272319349137;–;–
Benzin;8624,787483632232;–;–;0,04740069203077074;24,8432335367564;8599,896849403445;–;–
Petroleum;0,9715421025853758;–;–;–;–;0,9715421025853758;–;–
Flüssiggas;98,1224978396697;47,656858212873345;0,3571937868408405;27,583189746806088;1,2431598757266946;21,28209621742274;–;–
Naturgas;28630,501922026742;25756,588003807276;1792,511892773709;898,765172297148;68,15497243060109;114,48188071800539;–;–
Elektrische Energie;29097,321066;6540,902428471073;71,62084130434933;5411,885088827877;8150,599603941806;2403,0357428203947;6517,439520493676;1,8378401408266023
Fernwärme;23910,330014977346;23587,48296621776;185,27166153605384;137,57538722352774;–;–;–;–
Brennholz;749,0027824477236;728,2383777810167;1,196043188113556;19,56836147859339;–;–;–;–
Biogene Brenn- und Treibstoffe;3681,550214537203;895,0626331626225;93,18888469414581;54,415267379520564;0,03869032470416971;2638,84473897621;–;–
Brennbare Abfälle;0,09242245574766708;0,06999152573770828;0,005878068185551626;0,016552861824407177;–;–;–;–
Sonstige Energieträger;645,4047209104091;645,4047209104091;–;–;–;–;–;–
Quelle: Statistik Austria – Nutzenergieanalyse 2021.;;;;;;;;
Anmerkung. Rundungsdifferenzen nicht ausgeglichen.;;;;;;;;
